contract_id,customer_id,supplier_id,commodity_code,contract_type,start_date,end_date,contract_value_usd,payment_terms,delivery_terms,quality_requirements,penalty_clauses,termination_notice_days,auto_renewal,renewal_date,signed_by_customer,signed_by_supplier,contract_status,amendments_count,version
CON-00123,CUS-0150,SUP-0024,CTN,Fixed Price,2017-04-06,2018-04-06,12557065.91,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2018-03-07,true,true,expired,0,6
CON-00124,CUS-0236,SUP-0029,TIM,Fixed Price,2019-02-04,2021-02-03,9675473.45,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2021-01-04,true,true,expired,3,6
CON-00125,CUS-0265,SUP-0188,RBR,Framework,2019-09-04,2020-09-03,1343199.36,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2020-08-04,true,true,expired,5,2
CON-00126,CUS-0026,SUP-0010,SEM,Framework,2022-05-06,2025-05-05,6920565.98,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2025-04-05,true,true,active,2,5
CON-00127,CUS-0290,SUP-0175,CEM,Fixed Price,2016-09-13,2017-09-13,14381360.19,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2017-08-14,true,true,expired,3,1
CON-00128,CUS-0155,SUP-0135,GLS,Fixed Price,2021-06-05,2023-06-05,4119839.55,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2023-05-06,true,true,expired,2,2
CON-00129,CUS-0129,SUP-0108,LIT,Time & Materials,2020-11-10,2023-11-10,6906394.32,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2023-10-11,true,true,expired,2,2
CON-00130,CUS-0193,SUP-0149,ALM,Cost Plus,2019-10-25,2021-10-24,7322392.48,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2021-09-24,true,true,expired,2,3
CON-00131,CUS-0192,SUP-0128,CTN,Fixed Price,2023-02-16,2024-02-16,7760285.73,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2024-01-17,true,true,active,2,1
CON-00132,CUS-0112,SUP-0160,CTN,Cost Plus,2021-04-18,2024-04-17,14359147.55,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2024-03-18,true,true,active,4,5
CON-00133,CUS-0039,SUP-0145,COP,Time & Materials,2018-10-21,2019-10-21,8413790.96,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2019-09-21,true,true,expired,2,6
CON-00134,CUS-0214,SUP-0190,CEM,Fixed Price,2015-01-19,2017-01-18,6216437.95,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2016-12-19,true,true,expired,2,1
CON-00135,CUS-0209,SUP-0161,LIT,Cost Plus,2021-06-07,2022-06-07,9085600.5,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2022-05-08,true,true,expired,4,2
CON-00136,CUS-0292,SUP-0153,LIT,Fixed Price,2022-10-22,2025-10-21,864356.52,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2025-09-21,true,true,active,0,2
CON-00137,CUS-0013,SUP-0052,GLS,Volume Discount,2023-07-03,2026-07-02,9176212.57,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2026-06-02,true,true,active,1,4
CON-00138,CUS-0095,SUP-0179,SLC,Fixed Price,2019-04-23,2021-04-22,13683510.22,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2021-03-23,true,true,expired,2,1
CON-00139,CUS-0086,SUP-0025,GLS,Fixed Price,2020-11-13,2021-11-13,13707106.58,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2021-10-14,true,true,expired,0,2
CON-00140,CUS-0213,SUP-0160,RBR,Cost Plus,2015-07-01,2017-06-30,3198063.68,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2017-05-31,true,true,expired,3,4
CON-00141,CUS-0008,SUP-0190,NIC,Volume Discount,2022-12-14,2024-12-13,5996087.52,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2024-11-13,true,true,active,1,6
CON-00142,CUS-0279,SUP-0018,GLS,Volume Discount,2016-07-13,2018-07-13,255635.81,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2018-06-13,true,true,expired,2,1
CON-00143,CUS-0215,SUP-0003,GLS,Time & Materials,2021-02-05,2023-02-05,6483036.66,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2023-01-06,true,true,expired,0,2
CON-00144,CUS-0221,SUP-0056,CEM,Fixed Price,2015-04-20,2017-04-19,4232823.8,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2017-03-20,true,true,expired,3,3
CON-00145,CUS-0002,SUP-0175,PLA,Cost Plus,2023-05-20,2026-05-19,2191729.04,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2026-04-19,true,true,active,4,4
CON-00146,CUS-0299,SUP-0179,LIT,Cost Plus,2019-04-01,2020-03-31,2292847.25,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2020-03-01,true,true,expired,5,1
CON-00147,CUS-0261,SUP-0116,TIM,Cost Plus,2017-11-19,2019-11-19,10979477.09,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2019-10-20,true,true,expired,4,2
CON-00148,CUS-0086,SUP-0036,REE,Framework,2016-10-08,2019-10-08,2850833.45,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2019-09-08,true,true,expired,1,6
CON-00149,CUS-0310,SUP-0034,STL,Volume Discount,2016-02-08,2017-02-07,14711598.55,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2017-01-08,true,true,expired,3,4
CON-00150,CUS-0125,SUP-0052,CTN,Time & Materials,2015-11-09,2016-11-08,3631363.44,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2016-10-09,true,true,expired,5,3
CON-00151,CUS-0275,SUP-0096,ALM,Volume Discount,2018-05-22,2019-05-22,14258557.38,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2019-04-22,true,true,expired,4,2
CON-00152,CUS-0220,SUP-0103,STL,Volume Discount,2022-07-24,2023-07-24,12289915.65,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2023-06-24,true,true,expired,2,4
CON-00153,CUS-0112,SUP-0103,NIC,Cost Plus,2017-10-11,2019-10-11,10449484.41,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2019-09-11,true,true,expired,0,3
CON-00154,CUS-0171,SUP-0067,ALM,Fixed Price,2022-03-19,2024-03-18,13923076.64,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2024-02-17,true,true,active,0,2
CON-00155,CUS-0206,SUP-0110,TIM,Fixed Price,2023-04-24,2024-04-23,4321392.09,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2024-03-24,true,true,active,0,2
CON-00156,CUS-0278,SUP-0036,GLS,Cost Plus,2015-07-15,2018-07-14,11363669.23,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2018-06-14,true,true,expired,0,1
CON-00157,CUS-0101,SUP-0083,PAP,Fixed Price,2017-01-21,2018-01-21,310097.65,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2017-12-22,true,true,expired,5,1
CON-00158,CUS-0044,SUP-0063,STL,Volume Discount,2020-01-21,2021-01-20,8326011.7,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2020-12-21,true,true,expired,2,2
CON-00159,CUS-0013,SUP-0086,SLC,Fixed Price,2019-02-24,2021-02-23,11237648.47,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2021-01-24,true,true,expired,3,2
CON-00160,CUS-0009,SUP-0201,STL,Framework,2019-04-22,2021-04-21,247774.19,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2021-03-22,true,true,expired,2,3
CON-00161,CUS-0074,SUP-0144,REE,Time & Materials,2022-05-18,2024-05-17,10266101.29,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2024-04-17,true,true,active,0,6
CON-00162,CUS-0232,SUP-0158,REE,Cost Plus,2016-11-02,2019-11-02,6631595.78,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2019-10-03,true,true,expired,4,3
CON-00163,CUS-0056,SUP-0157,SEM,Volume Discount,2020-01-16,2021-01-15,12113376.7,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2020-12-16,true,true,expired,4,1
CON-00164,CUS-0170,SUP-0028,CTN,Time & Materials,2019-05-08,2021-05-07,3378531.78,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2021-04-07,true,true,expired,5,2
CON-00165,CUS-0274,SUP-0149,CEM,Cost Plus,2015-08-07,2018-08-06,9437088.41,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2018-07-07,true,true,expired,4,6
CON-00166,CUS-0149,SUP-0110,TIM,Time & Materials,2015-02-19,2018-02-18,1591733.63,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2018-01-19,true,true,expired,0,1
CON-00167,CUS-0135,SUP-0181,STL,Fixed Price,2018-11-10,2021-11-09,10270178.14,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2021-10-10,true,true,expired,5,4
CON-00168,CUS-0083,SUP-0002,LIT,Time & Materials,2017-09-13,2018-09-13,12042602.38,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2018-08-14,true,true,expired,2,6
CON-00169,CUS-0320,SUP-0140,LIT,Fixed Price,2016-09-14,2019-09-14,7795590.23,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2019-08-15,true,true,expired,1,4
CON-00170,CUS-0121,SUP-0033,SLC,Fixed Price,2022-09-18,2025-09-17,1092453.53,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2025-08-18,true,true,active,1,2
CON-00171,CUS-0282,SUP-0140,CEM,Framework,2019-05-08,2020-05-07,393525.87,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2020-04-07,true,true,expired,1,1
CON-00172,CUS-0214,SUP-0143,SLC,Framework,2017-05-16,2020-05-15,3263975.86,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2020-04-15,true,false,expired,0,2
CON-00173,CUS-0267,SUP-0155,CTN,Fixed Price,2019-04-03,2022-04-02,6554422.84,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2022-03-03,true,true,expired,4,2
CON-00174,CUS-0132,SUP-0161,SEM,Time & Materials,2023-08-06,2024-08-05,4144407.4,Net 90,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2024-07-06,true,true,active,5,3
CON-00175,CUS-0106,SUP-0044,LIT,Time & Materials,2015-05-15,2018-05-14,9211594.78,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2018-04-14,true,true,expired,0,4
CON-00176,CUS-0150,SUP-0151,PLA,Volume Discount,2016-02-08,2018-02-07,2407338.91,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2018-01-08,true,true,expired,4,2
CON-00177,CUS-0091,SUP-0152,REE,Cost Plus,2019-07-03,2021-07-02,8803910.22,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2021-06-02,true,true,expired,1,5
CON-00178,CUS-0229,SUP-0114,PLA,Fixed Price,2023-04-09,2025-04-08,10839594.85,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2025-03-09,true,true,active,3,6
CON-00179,CUS-0043,SUP-0099,CTN,Fixed Price,2019-03-12,2020-03-11,14118648.02,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2020-02-10,true,true,expired,5,5
CON-00180,CUS-0195,SUP-0066,CEM,Fixed Price,2015-11-04,2016-11-03,12979522.91,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2016-10-04,true,true,expired,2,3
CON-00181,CUS-0281,SUP-0158,REE,Volume Discount,2022-10-23,2025-10-22,11520300.56,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2025-09-22,true,true,active,5,1
CON-00182,CUS-0029,SUP-0093,SLC,Cost Plus,2015-10-22,2016-10-21,1503275.61,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2016-09-21,true,true,expired,1,2
CON-00183,CUS-0167,SUP-0111,TIM,Volume Discount,2022-08-07,2024-08-06,10166603.82,Net 30,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2024-07-07,true,true,active,0,1
CON-00184,CUS-0272,SUP-0146,PLA,Cost Plus,2021-05-11,2023-05-11,2068392.57,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2023-04-11,true,true,expired,3,5
CON-00185,CUS-0061,SUP-0045,NIC,Volume Discount,2021-11-16,2024-11-15,10729584.05,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2024-10-16,true,true,active,1,1
CON-00186,CUS-0054,SUP-0042,PAP,Framework,2022-12-16,2025-12-15,5259400.6,Net 45,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2025-11-15,true,true,active,4,2
CON-00187,CUS-0106,SUP-0050,STL,Cost Plus,2022-04-10,2025-04-09,1347009.62,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2025-03-10,true,true,active,1,1
CON-00188,CUS-0116,SUP-0076,RBR,Fixed Price,2015-10-04,2017-10-03,5544848.17,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2017-09-03,true,true,expired,4,6
CON-00189,CUS-0154,SUP-0177,SLC,Volume Discount,2017-05-15,2019-05-15,10247624.19,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2019-04-15,true,true,expired,3,2
CON-00190,CUS-0056,SUP-0175,SEM,Cost Plus,2018-01-11,2020-01-11,2140593.91,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2019-12-12,true,true,expired,0,5
CON-00191,CUS-0122,SUP-0137,LIT,Cost Plus,2022-02-04,2023-02-04,7088385.58,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2023-01-05,true,true,expired,1,2
CON-00192,CUS-0025,SUP-0133,ALM,Time & Materials,2021-01-14,2022-01-14,11414875.55,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2021-12-15,true,true,expired,0,1
CON-00193,CUS-0195,SUP-0051,GLS,Fixed Price,2018-01-01,2019-01-01,2270840.02,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2018-12-02,true,true,expired,0,5
CON-00194,CUS-0159,SUP-0180,NIC,Volume Discount,2023-02-01,2026-01-31,13803631.17,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2026-01-01,true,true,active,5,5
CON-00195,CUS-0196,SUP-0173,SLC,Fixed Price,2017-08-03,2019-08-03,13930799.5,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2019-07-04,true,true,expired,2,3
CON-00196,CUS-0105,SUP-0188,REE,Fixed Price,2020-04-20,2021-04-20,2286792.74,Net 60,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2021-03-21,true,true,expired,4,6
CON-00197,CUS-0013,SUP-0029,GLS,Volume Discount,2023-09-13,2024-09-12,3139771.8,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2024-08-13,true,true,active,5,2
CON-00198,CUS-0091,SUP-0192,SEM,Time & Materials,2017-06-19,2020-06-18,6411075.48,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2020-05-19,true,true,expired,1,3
CON-00199,CUS-0124,SUP-0037,COP,Cost Plus,2023-05-20,2024-05-19,11523847.99,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,true,2024-04-19,true,true,active,4,5
CON-00200,CUS-0306,SUP-0051,REE,Fixed Price,2021-12-14,2024-12-13,7848091.32,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2024-11-13,true,true,active,5,3
CON-00201,CUS-0263,SUP-0123,RBR,Volume Discount,2020-04-02,2021-04-02,4141349.73,Net 30,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2021-03-03,true,true,expired,1,1
CON-00202,CUS-0181,SUP-0014,LIT,Volume Discount,2016-04-10,2017-04-10,4219048.31,Net 45,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2017-03-11,true,true,expired,4,5
CON-00203,CUS-0079,SUP-0123,STL,Volume Discount,2016-08-13,2017-08-13,10422202.99,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2017-07-14,true,false,expired,0,4
CON-00204,CUS-0284,SUP-0067,GLS,Volume Discount,2018-04-05,2021-04-04,4083714.1,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2021-03-05,true,true,expired,4,5
CON-00205,CUS-0167,SUP-0133,REE,Cost Plus,2016-07-08,2019-07-08,5549839.7,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2019-06-08,true,true,expired,0,1
CON-00206,CUS-0199,SUP-0181,TIM,Time & Materials,2020-10-05,2021-10-05,2710103.58,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2021-09-05,true,true,expired,4,5
CON-00207,CUS-0158,SUP-0161,REE,Fixed Price,2023-01-07,2025-01-06,8779459.72,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2024-12-07,true,true,active,2,4
CON-00208,CUS-0109,SUP-0100,SEM,Time & Materials,2019-05-17,2021-05-16,3588228.55,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2021-04-16,true,true,expired,5,4
CON-00209,CUS-0301,SUP-0090,CEM,Fixed Price,2022-11-02,2023-11-02,10869798.38,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2023-10-03,true,true,expired,0,2
CON-00210,CUS-0011,SUP-0035,CEM,Time & Materials,2021-05-09,2022-05-09,2240068.44,Net 45,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2022-04-09,true,true,expired,0,5
CON-00211,CUS-0146,SUP-0111,PAP,Fixed Price,2017-12-05,2018-12-05,10179268.99,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2018-11-05,true,true,expired,0,3
CON-00212,CUS-0219,SUP-0056,TIM,Fixed Price,2022-05-09,2025-05-08,6286431.45,Net 90,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2025-04-08,true,true,active,4,6
CON-00213,CUS-0125,SUP-0030,PAP,Fixed Price,2023-08-25,2025-08-24,2853735.72,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2025-07-25,true,true,active,5,6
CON-00214,CUS-0171,SUP-0188,CTN,Fixed Price,2023-12-22,2026-12-21,14955753.04,Net 60,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2026-11-21,true,true,active,4,3
CON-00215,CUS-0172,SUP-0096,REE,Fixed Price,2021-11-12,2024-11-11,9751949.25,Net 60,DDP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2024-10-12,true,true,active,0,2
CON-00216,CUS-0094,SUP-0087,PLA,Cost Plus,2016-09-03,2019-09-03,14780880.2,Net 30,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,false,2019-08-04,true,true,expired,5,2
CON-00217,CUS-0083,SUP-0137,TIM,Fixed Price,2021-05-03,2024-05-02,7154175.29,Net 45,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2024-04-02,true,true,active,0,2
CON-00218,CUS-0106,SUP-0007,CTN,Time & Materials,2018-02-10,2019-02-10,2912442.26,Net 60,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",90,false,2019-01-11,true,true,expired,4,6
CON-00219,CUS-0123,SUP-0077,STL,Volume Discount,2021-09-05,2023-09-05,5710584.72,Net 30,DAP,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",30,true,2023-08-06,true,true,expired,3,5
CON-00220,CUS-0312,SUP-0134,CEM,Volume Discount,2018-12-03,2019-12-03,14128988.21,Net 90,CIF,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,true,2019-11-03,true,true,expired,2,1
CON-00221,CUS-0143,SUP-0203,SLC,Cost Plus,2018-03-19,2019-03-19,6790158.52,Net 90,FOB,ISO 9001; lot inspection; traceability,"1% per late week, capped at 10%",60,false,2019-02-17,true,true,expired,2,6
